NUM,ID,Name,Cite,Lon,Lat,Type1,Type2,Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
36,11,湖南新化紫鹊界梯田,湖南省娄底市新化县水车镇,110.992,27.679,稻作农业系统,Rice farming system,RFS,31.805695,32.496613,32.195953,31.462463,31.802216,31.896088,30.715424,31.197968,32.41916,32.342133,32.26236,30.987335,33.793365,31.303406,32.38925,33.2023,30.868256,31.431763,31.937836,31.006744,31.781036,31.754486,32.38797,34.216705,31.310577,31.983673,31.520355,31.981995,31.966766,32.444153,34.048584,34.487152,32.001526,34.747528,31.40915,32.216766,32.706482,32.24167,31.198761,32.329437,30.714813,32.521606,34.035736,32.63907,34.10971,31.868439
37,12,云南红河哈尼稻作梯田系统,云南红河州哀牢山区,103.373,23.366,稻作农业系统,Rice farming system,RFS,32.442352,29.869293,32.004425,31.69931,31.468292,29.372528,31.314575,32.91452,31.457672,32.4115,29.757294,31.685577,31.50418,30.29773,31.940155,31.31363,30.389313,31.585754,31.334747,30.3237,29.904877,30.821106,30.746368,32.811737,30.339966,32.047028,32.569977,31.776947,31.41156,31.24121,33.368927,29.687164,34.52411,31.4729,33.2619,33.062103,32.273956,31.462921,30.435394,34.589294,31.71576,31.206299,30.958893,33.522858,33.56967,30.986786
38,13,云南普洱古茶园与茶文化系统,云南普洱市惠民乡景迈村,99.996,22.218,茶文化系统,Tea culture system,TCS,35.026764,33.167328,33.09268,35.946747,35.19455,32.391724,34.06131,35.485626,35.87567,35.71945,34.37256,34.81125,35.2872,33.246246,32.400787,35.270905,33.676483,35.10965,34.986908,34.98398,32.357758,35.068756,32.820984,34.341705,33.57608,33.729095,34.028046,33.20273,35.034943,34.60083,36.42221,31.218353,34.334747,34.652283,35.20639,33.301483,34.89035,33.754547,34.4393,37.200134,34.564545,33.89276,32.823425,34.690216,35.258057,33.074127
39,14,贵州从江侗乡稻鱼鸭系统,贵州从江县加榜乡加车村,108.573,25.59,复合农业生产系统,Comprehensive agricultural production system,CAPS,30.166199,31.377472,30.26944,30.38974,31.19278,30.812378,29.929718,29.802795,31.156616,33.044678,32.322906,30.569672,33.09732,30.135345,31.641632,32.234406,30.778595,30.161194,30.554474,29.875885,31.175232,30.554718,30.816376,32.175262,31.42334,32.14334,30.762787,32.023407,31.147186,31.762482,32.727966,32.20041,30.107208,32.79663,31.625,30.364594,32.21457,31.362122,30.529694,32.929962,30.920837,32.47751,31.139923,31.475891,32.905853,30.86972
40,15,陕西佳县古枣园,陕西省榆林市佳县朱家坬镇泥河沟村,110.494,38.187,林业和林果系统,Forestry and forestry products system,FFPS,35.72104,35.33548,35.464386,34.70932,33.62863,35.31067,35.018036,35.768158,33.195496,33.71939,33.84445,34.13852,35.797638,33.736786,34.115326,35.847137,34.166748,35.05783,36.258575,37.32199,38.781708,37.642426,35.260406,34.868896,36.11389,39.57263,38.568512,35.694244,35.26764,37.91214,39.16678,35.71158,35.11261,35.462677,34.460785,36.30789,34.85135,38.685028,34.83838,36.020844,37.10202,37.137604,37.68692,36.012695,37.458008,36.86325
41,16,甘肃皋兰什川古梨园,甘肃省兰州市皋兰县什川镇,104.005,36.152,林业和林果系统,Forestry and forestry products system,FFPS,34.319427,35.304993,33.437958,33.356354,31.595917,33.168976,32.917328,32.714264,36.254913,32.02011,33.655914,33.599426,31.654114,31.440826,33.46573,33.655975,32.848236,35.39035,34.354706,34.013702,38.76126,35.433014,35.817596,34.668976,34.056427,34.151,35.75418,32.383392,33.848328,35.532227,37.938263,35.660126,32.93445,35.24762,35.00949,35.89926,35.164642,36.236267,34.578705,34.61435,32.03122,35.563995,36.851715,35.923767,35.721344,34.449127
42,17,甘肃迭部扎尕那农林牧复合系统,甘肃省甘南藏族自治州迭部县益哇镇扎尕那行政村,103.19,34.239,复合农业生产系统,Comprehensive agricultural production system,CAPS,20.10196,21.677338,20.525269,20.15921,21.91449,23.30072,21.249176,20.613495,22.415802,22.31424,20.885284,22.289032,20.66568,21.932526,22.454132,22.839111,21.149261,21.267303,22.282318,21.150238,24.161774,22.283142,21.594452,21.843414,20.43393,20.38321,21.932587,20.126373,21.43805,20.432037,23.7742,22.445862,21.105927,22.734497,20.66037,22.0195,24.842773,23.039001,21.37259,21.876068,20.859344,21.070404,24.968231,23.094727,23.26175,22.235199
43,18,新疆吐鲁番坎儿井农业系统,新疆维吾尔自治区吐鲁番市高昌区新城西门村,89.143,42.944,水利灌溉系统,Water irrigation system,WIS,44.670624,43.050262,42.479034,43.018158,40.74228,42.289917,47.21579,42.867188,42.32611,41.770447,44.743927,43.613434,42.994476,40.74591,42.897003,44.387268,43.56888,44.051575,42.947876,45.845947,46.56607,44.111053,43.744843,42.195465,45.622925,44.18924,46.937714,44.99832,46.54489,43.0018,45.69986,46.304108,43.47177,43.554962,44.45291,44.780914,44.591156,46.21765,44.077606,45.11966,42.15918,45.293915,44.42801,46.785217,45.550842,46.405212
44,19,天津滨海崔庄古冬枣园,天津市滨海新区大港太平镇崔庄村,117.233,38.629,林业和林果系统,Forestry and forestry products system,FFPS,36.28586,37.280365,37.351715,36.654938,35.538452,34.57663,36.503998,35.024536,38.118134,37.917145,35.05905,34.62558,38.431183,34.575775,36.750397,33.64032,35.329437,39.429718,35.43271,39.477814,39.06729,38.227386,39.289032,37.87448,37.72641,41.19983,38.12445,36.809906,37.742523,38.58914,38.93106,36.42868,37.38449,35.18634,38.598175,37.966156,35.921783,38.02243,38.776367,38.770294,36.954376,37.001984,39.42572,40.29782,40.27832,38.31247
45,20,河北宽城传统板栗栽培系统,河北省承德市宽城满族自治县铧尖镇,118.547,40.342,林业和林果系统,Forestry and forestry products system,FFPS,32.389984,34.636017,33.29422,34.1669,33.273834,30.377655,33.419525,33.328766,34.038574,32.45337,32.658173,32.576904,34.802612,31.934906,34.00528,31.279358,32.763367,35.34317,32.274506,37.229767,37.294495,34.723022,35.424835,35.260468,37.127167,34.164,34.82657,34.61142,33.285492,34.276337,34.466583,33.517914,32.698822,34.204803,35.37979,35.842438,34.20758,37.271667,35.924713,36.015594,36.675262,33.081085,34.96805,37.62625,35.902435,34.23288
